,restaurant_id,restaurant_city,restaurant_zipcode,restaurant_province,pizza_id,pizza_price,pizza_name,pizza_description
2704,AVwdPS1sByjofQCxm-5r,Bristol,2809,RI,2704,9.25,Bbq Pizza,
2705,AVwdPS1sByjofQCxm-5r,Bristol,2809,RI,2705,,Cheese Pizza,
2706,AVwdPS1sByjofQCxm-5r,Bristol,2809,RI,2706,9.25,Taco Pizza,
2707,AVwdpvfWkufWRAb57_pB,Scarborough,4074,ME,2707,15.95,Cheese Pizza,
2708,AVwdPVYskufWRAb53yA5,Peoria,61615,IL,2708,,Free Soft Drink With Pizza,
2709,AVwdPVYskufWRAb53yA5,Peoria,61615,IL,2709,3.45,Pizza Bread,
2710,AVwdPVYskufWRAb53yA5,Peoria,61615,IL,2710,5.45,Pizza Bread Deluxe,
2711,AVwdPVYskufWRAb53yA5,Peoria,61615,IL,2711,4.25,Pizza Burger,Our traditional meatball sandwich covered with melted mozzarella cheese
2712,AVwdPVYskufWRAb53yA5,Peoria,61615,IL,2712,4.95,Pizza Burger Prima,
2713,AVwdPVYskufWRAb53yA5,Peoria,61615,IL,2713,3.75,Veggie Pizza,"Mushrooms, green peppers, onions, black olives, green olives and tomatoes"
2714,AVwdpw5WIN2L1WUfx8HP,Whippany,7981,NJ,2714,13.95,Margarita Pizza,
2715,AVwdpw5WIN2L1WUfx8HP,Whippany,7981,NJ,2715,10.45,Pizza,
2716,AVwdpw5WIN2L1WUfx8HP,Whippany,7981,NJ,2716,10.95,Pizza Burger,
2717,AVwdpw5WIN2L1WUfx8HP,Whippany,7981,NJ,2717,10.45,White Pizza,
2718,AVwdPwfeByjofQCxnEdd,Reno,89511,Pleasant Valley,2718,10.49,Mexican Pizza,"Deep fried flour tortilla with beans and choice of beef, chicken or pork. served with guacamole and green chile and topped with melted cheese"
2719,AVwdPXOF_7pvs4fz3wdQ,Garfield,7026,Ritz,2719,4.95,Kids Pizza,
2720,AVwdPXOF_7pvs4fz3wdQ,Garfield,7026,Ritz,2720,15.95,Philly Chesse Steak Pizza,
2721,AVwdPXOF_7pvs4fz3wdQ,Garfield,7026,Ritz,2721,14.95,Taco Taco Pizza,
2722,AVwdPzZ5ByjofQCxnFAv,Grand Rapids,49506,Cascade,2722,10.95,Gluten Free Pizza,
2723,AVwdPzZ5ByjofQCxnFAv,Grand Rapids,49506,Cascade,2723,2.99,Pizza Sub,Mozzarella and pizza sauce
2724,AVwdPzZ5ByjofQCxnFAv,Grand Rapids,49506,Cascade,2724,13.99,Sicilian Pan Pizza Includes,"One topping, homemade sicilian sauce or traditional sauce, and mozzarella cheese, 12 squares"
2725,AVwdq_pVByjofQCxrbNs,Encinitas,92024,Olivenhain,2725,10.0,Pizza Margherita,
2726,AVwdq_pVByjofQCxrbNs,Encinitas,92024,Olivenhain,2726,10.0,Pizza Pepperoni,
2727,AVwdQ094ByjofQCxnQsO,Atlanta,30338,Atl,2727,,Build Your Own Pizza,"Choose any base and build your own delectable vegan pie from our array of fruits, vegetables and vegan proteins."
2728,AVwdQ094ByjofQCxnQsO,Atlanta,30338,Atl,2728,7.99,Cheese Pizza,
2729,AVwdQ094ByjofQCxnQsO,Atlanta,30338,Atl,2729,5.5,French Bread Pizza,Choose Cheese or Pepperoni.
2730,AVwdQ094ByjofQCxnQsO,Atlanta,30338,Atl,2730,,Gluten Free Veg Out Pizza,"Red sauce base, spinach, green peppers, mushrooms, onions, black olives and tomatoes."
2731,AVwdQ094ByjofQCxnQsO,Atlanta,30338,Atl,2731,,Pizza Base,
2732,AVwdQ094ByjofQCxnQsO,Atlanta,30338,Atl,2732,,Thai Dye Pizza,"Olive oil and garlic base, Roma tomatoes, onions. Topped with fresh basil, cucumbers and a sweet swirl of Thai chili sauce. Substitute curry tofu for chicken."
2733,AVwdQ0q4_7pvs4fz4BtI,New York,10022,Manhattan,2733,12.0,Peter Pan Pizza,"Lightly fried tortilla inside avacado, spicy tuna, scallions, crunchy and tobiko served with eel and spicy mayo sauce."
2734,AVwdQch9ByjofQCxnMMS,Granger,46530,IN,2734,8.95,When You Were A Kid Pizza Burger,"Our great burger, topped with melted mozzarella, mushrooms, onions, and a marinara sauce."
2735,AVwdQdHlkufWRAb53_Ic,Pleasant Hill,94523,CA,2735,14.5,Cheese Pizza,
2736,AVwdQdHlkufWRAb53_Ic,Pleasant Hill,94523,CA,2736,22.95,Large Pizza (2 Toppings),
2737,AVwdQdHlkufWRAb53_Ic,Pleasant Hill,94523,CA,2737,5.25,Pizza Sandwich,"Pepperoni, salami, pizza sauce and cheese melted in the oven"
2738,AVwdqDJ1kufWRAb58C24,Mobile,36606,AL,2738,8.99,Bucks Pizza Stromboli,
2739,AVwdqDJ1kufWRAb58C24,Mobile,36606,AL,2739,0.75,Build Own Pizza,
2740,AVwdqDJ1kufWRAb58C24,Mobile,36606,AL,2740,11.49,Chicken Club Pizza,
2741,AVwdqDJ1kufWRAb58C24,Mobile,36606,AL,2741,7.49,Greek Pizza,
2742,AVwdqDJ1kufWRAb58C24,Mobile,36606,AL,2742,13.49,Margherita Pizza,
2743,AVwdQGVn_7pvs4fz35Kn,Allen,75013,TX,2743,,Pizza,2 Off
2744,AVwdQGVn_7pvs4fz35Kn,Allen,75013,TX,2744,14.95,White Pizza,"Alfredo sauce, fresh spinach, red bell pepper, fresh garlic, broccoli and mozzarella cheese"
2745,AVwdQhKE_7pvs4fz393x,Portsmouth,3801,NH,2745,2.0,Pizza By The Slice (plain Cheese),
2746,AVwdQhKE_7pvs4fz393x,Portsmouth,3801,NH,2746,8.79,White Pizza,Extra virgin oil and fresh garlic with ricotta cheese as a base topped with our cheese blend.
2747,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2747,15.99,Broccoli Pizza,
2748,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2748,18.99,Capriccia Pizza,
2749,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2749,17.99,Greek Pizza,
2750,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2750,16.99,Moroccan Style Spicy Pizza,
2751,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2751,2.75,Pizza By The Slice,
2752,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2752,18.99,Trio Cheese Pizza,
2753,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2753,24.99,Tunisian Pizza,
2754,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2754,19.99,Vegan Pizza,
2755,AVwdqjaM_7pvs4fz8IOZ,Miami Beach,33140,FL,2755,19.99,Vegetarian Pizza,
2756,AVwdQMA2IN2L1WUft2i6,Corona,92882,CA,2756,12.84,All Meat Pizza,
2757,AVwdQMA2IN2L1WUft2i6,Corona,92882,CA,2757,11.99,Bbq Chicken Pizza,"Bbq sauce, chicken and mozzarella cheese"
2758,AVwdQMA2IN2L1WUft2i6,Corona,92882,CA,2758,,Bbq Chicken Pizza,"BBQ sauce, chicken and mozzarella cheese"
2759,AVwdQMA2IN2L1WUft2i6,Corona,92882,CA,2759,12.84,Vegetarian Pizza,
2760,AVwdQq_sByjofQCxnO5B,Waukesha,53188,WI,2760,10.0,Alpine Pizza,
2761,AVwdQq_sByjofQCxnO5B,Waukesha,53188,WI,2761,10.0,Alpine Pizza,
2762,AVwdQrfB_7pvs4fz3__y,Idaho Springs,,CO,2762,5.99,Meat The Pizza Scramble,"Meatballs, Italian sausage, pepperoni and honey ham over tomato sauce and mozzarella cheese served on a bed of spinach."
2763,AVwdQrfB_7pvs4fz3__y,Idaho Springs,,CO,2763,4.25,Paupers Pizza,The Original fresh basil tomato sauce and melted mozzarella
2764,AVwdQrfB_7pvs4fz3__y,Idaho Springs,,CO,2764,4.99,Veggie Pizza Scramble,
2765,AVwdqSLBIN2L1WUfyBSL,Nokomis,34275,FL,2765,,Sesame Seed Crusted Sashimi Grade Rare Tuna Pizza,"Blind baked crust topped with wasabi cream sauce, scallions, tomato and pickled ginger"
2766,AVwdqSLBIN2L1WUfyBSL,Nokomis,34275,FL,2766,,Swiss Pizza,"Herb cheese, brie, mushrooms, bacon, diced tomatoes, kielbasa sausage, mozzarella"
2767,AVwdqSVckufWRAb58FOd,Vernon Hills,60061,IL,2767,8.99,Pizza,"(Large) beef, pizza sauce, onions and provolone cheese"
2768,AVwdqtM9ByjofQCxrYMB,South Yarmouth,2664,So Yarmouth,2768,13.5,Pizza Sarah,"Goat cheese, bacon, caramelized onion, mozzarella and sauce"
2769,AVwdqw-rkufWRAb58J-H,Miami,33174-1811,FL,2769,14.0,Tuna Pizza With Truffle Oil,"Tuna on a bed of Cream Cheese on top of a Tortilla with Microgreens, Aji Amarillo, and Truffle Oil"
2770,AVwdQXCekufWRAb53-K_,Galena,61036,IL,2770,7.0,Create Your Own Pizza,
2771,AVwdQY1KkufWRAb53-eV,Shrewsbury,17361,PA,2771,4.5,Pizza Fries,
2772,AVwdR58pByjofQCxncHc,Glenview,60025,IL,2772,8.0,Flatbread Pizza,
2773,AVwdRcoEIN2L1WUfuEI1,Missouri City,77459,TX,2773,0.25,Cheese Pizza,
2774,AVwdRcoEIN2L1WUfuEI1,Missouri City,77459,TX,2774,3.5,Gourmet  Pizza,
2775,AVwdrD_8ByjofQCxrbzf,Allentown,8501,NJ,2775,4.0,Pizza Bagel,
2776,AVwdRegtByjofQCxnXUd,Niagara Falls,14304,Wheatfield,2776,,Greek Pizza,
2777,AVwdRegtByjofQCxnXUd,Niagara Falls,14304,Wheatfield,2777,,Pepperoni Pizza,
2778,AVwdRegtByjofQCxnXUd,Niagara Falls,14304,Wheatfield,2778,,Pizza Logs,
2779,AVwdRegtByjofQCxnXUd,Niagara Falls,14304,Wheatfield,2779,,Pizza Sub,
2780,AVwdRegtByjofQCxnXUd,Niagara Falls,14304,Wheatfield,2780,,Steak Pizza,
2781,AVwdRegtByjofQCxnXUd,Niagara Falls,14304,Wheatfield,2781,,White Pizza,
2782,AVwdRFiY_7pvs4fz4Et2,Brooklyn,11218,NY,2782,10.0,Create Your Own Large Pizza,
2783,AVwdRFiY_7pvs4fz4Et2,Brooklyn,11218,NY,2783,9.0,Create Your Own Small Pizza,
2784,AVwdRhGsByjofQCxnXtR,Stamford,6902,CT,2784,7.99,Hot Oil Pizza,
2785,AVwdRhGsByjofQCxnXtR,Stamford,6902,CT,2785,,Hot Oil Pizza,
2786,AVwdRhGsByjofQCxnXtR,Stamford,6902,CT,2786,13.99,Lomo Saltado Pizza,Our famous lomo saltado dish now served as pizza.
2787,AVwdRhGsByjofQCxnXtR,Stamford,6902,CT,2787,,Lomo Saltado Pizza,Our famous lomo saltado dish now served as pizza.
2788,AVwdRIqM_7pvs4fz4FRo,Rayville,71269,Holly Ridge,2788,17.99,10 Sweep The Kitchen and 10 Single Topping Pizzas,
2789,AVwdRIqM_7pvs4fz4FRo,Rayville,71269,Holly Ridge,2789,14.49,12 Sweep The Kitchen Pizza,
2790,AVwdRIqM_7pvs4fz4FRo,Rayville,71269,Holly Ridge,2790,9.99,14 Party Pizza,
2791,AVwdRIqM_7pvs4fz4FRo,Rayville,71269,Holly Ridge,2791,17.49,14 Sweep The Kitchen Pizza,
2792,AVwdRIqM_7pvs4fz4FRo,Rayville,71269,Holly Ridge,2792,4.49,8 Single Topping Pizza,
2793,AVwdRIqM_7pvs4fz4FRo,Rayville,71269,Holly Ridge,2793,6.49,8 Sweep The Kitchen or Any 8 Specialty Pizza,
2794,AVwdRIqM_7pvs4fz4FRo,Rayville,71269,Holly Ridge,2794,19.54,Sweep The Kitchen Pizza,
2795,AVwdRIqM_7pvs4fz4FRo,Rayville,71269,Holly Ridge,2795,16.99,Veggie Pizza,"Covered with onions, mushrooms, black olives, bell peppers and jalapenos"
2796,AVwdRJCd_7pvs4fz4FUO,Lafayette,7848,NJ,2796,8.99,Pizza of The Day,Ask about our daily creations
2797,AVwdrkV8_7pvs4fz8Ske,Philadelphia,19130,PA,2797,11.95,2 Medium Cheese Pizza,
2798,AVwdrkV8_7pvs4fz8Ske,Philadelphia,19130,PA,2798,8.95,Falafel Pizza,
2799,AVwdrkV8_7pvs4fz8Ske,Philadelphia,19130,PA,2799,2.0,Mini Mediterranean Ground Beef Pizza,
2800,AVwdrkV8_7pvs4fz8Ske,Philadelphia,19130,PA,2800,3.95,Pepperoni Pizza Fries,
2801,AVwdrkV8_7pvs4fz8Ske,Philadelphia,19130,PA,2801,3.6,Pizza Burger,
2802,AVwdrkV8_7pvs4fz8Ske,Philadelphia,19130,PA,2802,3.65,Pizza Fries,
2803,AVwdrkV8_7pvs4fz8Ske,Philadelphia,19130,PA,2803,5.75,Pizza Steak,
2804,AVwdrkV8_7pvs4fz8Ske,Philadelphia,19130,PA,2804,8.5,Sabatinos Pizza,
2805,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2805,,Choose From Our Pizza Selections,
2806,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2806,6.0,Margherita Pizza,
2807,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2807,18.0,Pizza Capricciosa,"Tomato, prosciutto cotto, artichokes, mushroom, mozzarella"
2808,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2808,15.5,Pizza Con Pollo E Pesto,"House made mozzarella, basil pesto sauce, grilled chicken breast, cherry tomatoes"
2809,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2809,17.0,Pizza Margarita,"Mozzarella, tomato, basil"
2810,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2810,8.0,Pizza Margherita,"Mozzarella, Tomato, Basil"
2811,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2811,16.0,Pizza Rustica Con Caprino,"Sliced tomatoes, mozzarella and goat cheeses, sun dried tomatoes, Kalamata olives, basil, oregano, and arugula"
2812,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2812,16.0,Pizza Rustica Con Caprino,"Sliced tomatoes, mozzarella, tomato sauce, basil. kalamata olives, basil, oregano, and arugula"
2813,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2813,7.0,Pizza Salmone,"Smoked Salmon, mascarpone, dill, capers, onions"
2814,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2814,17.0,Pizza Salmone Affumicato,"Mascarpone cheese, smoked salmon, onion, capers, dill"
2815,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2815,7.0,Pizza Salsiccia Piccante,"Mozzarella, spicy calabrese sausage, tomato sauce, Calabrian chile peppers, goat cheese, cherry tomato"
2816,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2816,16.0,Pizza Vegetariana,"House made mozzarella, pesto sauce, grilled eggplant, zucchini, bell peppers"
2817,AVwdRNIzkufWRAb54Hyy,Mill Valley,94941,Strawberry Point,2817,16.0,Pizza Vegitariana,"House made mozzarella, pesto sauce, grilled eggplant, zucchini, bell peppers"
2818,AVwdRNNg_7pvs4fz4GBN,Spring,77380,TX,2818,,Prosciutto Arugula Pizza,"Broccolini, shaved Parmesan, garlic vinaigrette"
2819,AVwdRnxmkufWRAb54L_3,Lombard,60148,IL,2819,8.95,Sausage Onion Jam Pizza,"Boursin, mozzarella, arugula, parmesan"
2820,AVwdRpN0_7pvs4fz4KeR,Hackettstown,7840,NJ,2820,14.0,Create Your Own Pizza,
2821,AVwdRpN0_7pvs4fz4KeR,Hackettstown,7840,NJ,2821,14.0,Pizza Americana,"French fries, hot dogs, mayonnaise and mozzarella"
2822,AVwdRpN0_7pvs4fz4KeR,Hackettstown,7840,NJ,2822,9.0,Pizza Steak,With red sauce and mozzarella
2823,AVwdrszukufWRAb58TNU,Islip,11751,Islip Manor,2823,24.6,Chicken Pizza,
2824,AVwdrszukufWRAb58TNU,Islip,11751,Islip Manor,2824,3.75,Pizza Hero,
2825,AVwdrszukufWRAb58TNU,Islip,11751,Islip Manor,2825,16.0,Sicilian Pizza,Extra thick
2826,AVwdrszukufWRAb58TNU,Islip,11751,Islip Manor,2826,18.0,White Pizza,
2827,AVwdrWx4kufWRAb58P7e,Lakeside,92040,CA,2827,9.95,Build Your Own Pizza,
2828,AVwds74ikufWRAb58eL_,Wake Forest,27587,NC,2828,,Cheesy Pita Pizza,
2829,AVwdSa8YByjofQCxnhXP,Houston,77040,Bammel,2829,19.0,Chicken Alfredo Pizza,
2830,AVwdSa8YByjofQCxnhXP,Houston,77040,Bammel,2830,19.0,Citiline Pizza,
2831,AVwdSa8YByjofQCxnhXP,Houston,77040,Bammel,2831,19.0,Fajita Pizza,
2832,AVwdSa8YByjofQCxnhXP,Houston,77040,Bammel,2832,16.0,Vegetrian Pizza,
2833,AVwdsB_SkufWRAb58WP9,Monroeville,15146,PA,2833,6.99,Pizza Logs (new),
2834,AVwdsChkIN2L1WUfySvv,Davenport,52804,IA,2834,2.8,Pizza By The Slice,
2835,AVwdsChkIN2L1WUfySvv,Davenport,52804,IA,2835,2.69,Pizza Puffs,
2836,AVwdsChkIN2L1WUfySvv,Davenport,52804,IA,2836,6.99,Pizza Sub,"Marinara sauce, mozzarella, pepperoni"
2837,AVwdSLVOByjofQCxne6F,Mansfield,76063,TX,2837,4.95,2 Slices of Pizza,With one topping
2838,AVwdSLVOByjofQCxne6F,Mansfield,76063,TX,2838,6.95,Cheese Pizza,
2839,AVwdSLVOByjofQCxne6F,Mansfield,76063,TX,2839,9.95,Stuffed Chicago Style Pizza,
2840,AVwdSLVOByjofQCxne6F,Mansfield,76063,TX,2840,8.95,White Pizza,"Mozzarella cheese, ricotta cheese, garlic, fresh tomatoes, olive oil, fresh oregano"
2841,AVwdSOMxIN2L1WUfuMhn,Englishtown,7726,NJ,2841,6.0,Pizza Steak Sandwich,
2842,AVwdSpVeByjofQCxnjuK,Desert Hot Springs,92241,Sky Valley,2842,12.95,Create Your Own Pizza,
2843,AVwdstxzByjofQCxrrdA,Lancaster,29720,SC,2843,4.59,Pizza Cheese Steak,"Pizza sauce, cheese"
2844,AVwdstxzByjofQCxrrdA,Lancaster,29720,SC,2844,2.79,Pizza Fries,
2845,AVwdsy0v_7pvs4fz8dis,Fremont,68025,NE,2845,8.99,Mexican Pizza,"Large flour shell covered with beef, onions, tomatoes, black olives and mozzarella cheese"
2846,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2846,,"1 Large 1, Topping Pizza",
2847,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2847,13.99,"1 Large 1, Topping Pizza",
2848,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2848,,1 Large Cheese Pizza,
2849,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2849,4.99,1 Large Cheese Pizza,
2850,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2850,,"1 Medium 1, Topping Pizza",
2851,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2851,12.99,"1 Medium 1, Topping Pizza",
2852,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2852,,1 Pizza With 2 Toppings,
2853,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2853,,1 Pizza With The Works,
2854,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2854,,1 Topping Pizza,
2855,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2855,7.99,1 Topping Pizza,
2856,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2856,,Each 2nd Pizza,2nd pizza of equal or lesser value
2857,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2857,8.0,Each 2nd Pizza,2nd pizza of equal or lesser value
2858,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2858,,Junior and Pizza With Mozzarella Cheese,
2859,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2859,2.79,Junior and Pizza With Mozzarella Cheese,
2860,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2860,,Pizza Sub,Pizza sauce pepperoni and mozzarella cheese
2861,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2861,6.79,Pizza Sub,Pizza sauce pepperoni and mozzarella cheese
2862,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2862,,Specialty Pizza,
2863,AVwdT88v_7pvs4fz4i_7,Arcadia,34266,FL,2863,18.95,Specialty Pizza,
2864,AVwdTcbD_7pvs4fz4d0e,Saint Charles,60174,Valley View,2864,12.0,Pizza Margherita,
2865,AVwdTcbD_7pvs4fz4d0e,Saint Charles,60174,Valley View,2865,11.0,Pizza Schiacciata Alla Toscana,"With garlic oregano, arugula, lemon, olive oil, shaved parmesan, truffle oil, mozzarella and fontina cheese"
2866,AVwdTDHNByjofQCxnoTa,Spring,77380,TX,2866,15.0,Margherita Pizza,
2867,AVwdTDHNByjofQCxnoTa,Spring,77380,TX,2867,14.0,Pepperoni Pizza,
2868,AVwdTHXwkufWRAb54b-8,Stockbridge,30281,GA,2868,4.19,Pizza Sub,"Pepperoni, salami, provolone cheese and pizza sauce"
2869,AVwdTkO1IN2L1WUfua2K,Elkhorn,68022,NE,2869,5.99,Cheese Pizza,
2870,AVwdTKVR_7pvs4fz4a2L,Grinnell,50112,IA,2870,11.59,Cheese Pizza,
2871,AVwdTKVR_7pvs4fz4a2L,Grinnell,50112,IA,2871,2.99,Mini Pizza Bites,
2872,AVwdTKVR_7pvs4fz4a2L,Grinnell,50112,IA,2872,1.99,Pizza By The Slice,
2873,AVwdTKVR_7pvs4fz4a2L,Grinnell,50112,IA,2873,15.99,Specialty Pizza,
2874,AVwdTMXgIN2L1WUfuW7F,New York,10004,NY,2874,18.0,Autumn Squash Pizza,"Acorn, delicata, mozzarella, goat cheese, truffle honey"
2875,AVwdTMXgIN2L1WUfuW7F,New York,10004,NY,2875,22.0,Seafood Pizza,"Shrimp, calamaretti, bay scallop, tomato, mozzarella, fontina, tarragon"
2876,AVwdtn9F_7pvs4fz8lbT,Rossford,43460,OH,2876,5.5,Pizza,"Pizza Sauce, Pepperoni"
2877,AVwdTpXFkufWRAb54hLx,Rockingham,28379,NC,2877,27.55,Fajita Pizza,"Chicken or steak. blended with mexican spices, red and green bell peppers, onions, olives, fresh cilantro and topped with more cheese"
2878,AVwdTpXFkufWRAb54hLx,Rockingham,28379,NC,2878,27.55,Lone Star Bbq Pizza,"Chicken or steak. bbq sauce, country bacon, pineapple, chopped garlic and topped with more cheese"
2879,AVwdTpXFkufWRAb54hLx,Rockingham,28379,NC,2879,27.55,Original Bbq Chicken Pizza,
2880,AVwdTpXFkufWRAb54hLx,Rockingham,28379,NC,2880,7.65,Philly Cheese Pizza,
2881,AVwdTpXFkufWRAb54hLx,Rockingham,28379,NC,2881,27.55,Sicilian Pizza,"Garlic white sauce, cheese blend (mozzarella and cheddar) , spinach, red onion, mushroom, black olive, roasted garlic, canadian style bacon, italian sausage, cooked tomatoes, shredded parmesan, and olives oil"
2882,AVwdTpXFkufWRAb54hLx,Rockingham,28379,NC,2882,27.55,Ultimate Meat Pizza,"The perfect blending of pepperoni, linguica, steak, canadian style bacon, italian sausage and topped with more cheese."
2883,AVwdtyB1_7pvs4fz8m2O,Rochester,55901,MN,2883,,Buffalo Chicken Pizza,"Chicken breast, buffalo sauce, bleu cheese and aged mozzarella cheese topped with chive and celery."
2884,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2884,,Bacon Cheeseburger Pizza,5 toppings
2885,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2885,,Breakfast Pizza,Sheet
2886,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2886,,Buffalo Chicken Wing Pizza,
2887,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2887,,"Chicken, Bacon, Ranch Pizza",5 toppings
2888,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2888,,Hawaiian Pizza,
2889,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2889,,Honey Bbq Chicken Pizza,
2890,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2890,,Pizza,Sheet
2891,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2891,,Pizza Burger,
2892,AVwdU_JKkufWRAb54vqz,Waverly,14892,NY,2892,,Zesty Garlic Wing Pizza,
2893,AVwdU6v4ByjofQCxn74m,Schwenksville,19473,Fruitville,2893,10.0,Margarita Pizza,"Chicken Cutlet, Parmesan Cheese, Marinara Sauce"
2894,AVwdu8RqByjofQCxr_pa,Lockport,60441,IL,2894,4.25,Pizza Bread,
2895,AVwdUcrtByjofQCxn213,Newton,7860,Fredon Twp,2895,14.95,Palermo (our Signature Pizza),
2896,AVwdUcrtByjofQCxn213,Newton,7860,Fredon Twp,2896,2.0,Traditional Pizza,
2897,AVwdUdrWkufWRAb54p6t,Long Beach,90803,Naples,2897,13.5,M S G Pizza,"Mushrooms, sausage, garlic, tomato sauce, mozzarella, scallions"
2898,AVwdUdrWkufWRAb54p6t,Long Beach,90803,Naples,2898,12.0,Pizza Pepe,"Zoes pepperoni, mozzarella, tomato sauce"
2899,AVwdUdrWkufWRAb54p6t,Long Beach,90803,Naples,2899,5.0,Your Very Own Pizza,
2900,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2900,5.99,8 Pizza,cheese or pepperoni. Includes milk or fountain drink and sprinkle cookie.
2901,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2901,12.99,Bbq Chicken Pizza,"Mozzarella, BBQ chicken, red onion, cilantro, and BBQ sauce."
2902,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2902,12.99,Greek Pizza,"Mozzarella, feta cheese, green pepper, red onion, black olives, tomatoes, and pepperoncinis."
2903,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2903,12.99,Hawaiian Pizza,"Mozzarella, Canadian bacon, and pineapple."
2904,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2904,11.99,Manhattan White Pizza,"(No tomato sauce) Olive oil, garlic, basil, mozzarella, and ricotta cheese."
2905,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2905,15.99,Manhattan Works Pizza,
2906,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2906,13.99,Meat Lovers Pizza,"Mozzarella, pepperoni, meat balls, Canadian bacon, sausage, and bacon bits."
2907,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2907,11.99,Napoli Pizza,"Mozzarella, tomatoes, garlic, basil, and parmesan cheese."
2908,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2908,6.99,Pizza Bread (1 Topping),Baked french roll with pizza sauce and melted mozzarella.
2909,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2909,12.99,Teriyaki Chicken Pizza,"Mozzarella, teriyaki chicken, red pepper, onion, pineapple, and teriyaki sauce."
2910,AVwdUeNOIN2L1WUfukCu,Palm Desert,92260,CA,2910,12.99,Veggie Lovers Pizza,"Mozzarella, black olives, fresh mushrooms, green pepper, onions, and tomato."
2911,AVwduGHDkufWRAb58oo4,Downingtown,19335,PA,2911,12.95,Pizza Alfredo,
2912,AVwduK2M_7pvs4fz8p-X,Palatine,60074,IL,2912,5.0,Margherita Pizza,
2913,AVwduK2M_7pvs4fz8p-X,Palatine,60074,IL,2913,12.95,Pizza La France,
2914,AVwduK2M_7pvs4fz8p-X,Palatine,60074,IL,2914,12.95,Pizza Margherita,
2915,AVwduK2M_7pvs4fz8p-X,Palatine,60074,IL,2915,12.95,Pizza Palermo,
